TransactionID,UserID,TransactionAmount,Timestamp
TX5801,U43,581.76,2022-11-03
TX5802,U36,352.48,2022-04-17
TX5803,U58,233.36,2022-05-23
TX5804,U13,617.27,2022-01-08
TX5805,U52,509.49,2022-04-04
TX5806,U58,991.61,2022-04-07
TX5807,U32,983.23,2022-01-07
TX5808,U81,635.39,2022-10-01
TX5809,U100,443.43,2022-01-12
TX5810,U60,491.65,2022-01-02
TX5811,U83,682.8,2022-12-15
TX5812,U58,102.47,2022-01-07
TX5813,U99,329.02,2022-01-12
TX5814,U56,76.2,2022-12-06
TX5815,U28,74.29,2022-02-26
TX5816,U1,196.64,2022-03-19
TX5817,U42,485.77,2022-03-15
TX5818,U82,784.99,2022-08-21
TX5819,U48,486.01,2022-10-06
TX5820,U40,336.14,2022-01-30
TX5821,U97,83.27,2022-11-10
TX5822,U63,550.75,2022-04-05
TX5823,U76,272.0,2022-11-04
TX5824,U72,615.32,2022-02-25
TX5825,U88,977.21,2022-01-10
TX5826,U80,112.2,2022-05-27
TX5827,U4,212.91,2022-12-30
TX5828,U38,473.62,2022-03-28
TX5829,U27,968.65,2022-09-10
TX5830,U9,772.04,2022-07-06
TX5831,U16,898.33,2022-08-21
TX5832,U56,334.38,2022-09-10
TX5833,U76,992.05,2022-08-12
TX5834,U31,103.73,2022-12-06
TX5835,U88,53.92,2022-01-04
TX5836,U14,855.75,2022-12-19
TX5837,U25,927.34,2022-04-22
TX5838,U34,91.49,2022-07-12
TX5839,U67,114.31,2022-05-21
TX5840,U24,34.14,2022-11-19
TX5841,U73,105.4,2022-05-20
TX5842,U26,210.21,2022-12-15
TX5843,U20,970.11,2022-04-05
TX5844,U64,668.19,2022-02-10
TX5845,U10,778.77,2022-01-02
TX5846,U83,776.36,2022-10-05
TX5847,U67,535.54,2022-05-30
TX5848,U24,797.69,2022-02-10
TX5849,U5,596.21,2022-12-17
TX5850,U67,315.23,2022-04-26
TX5851,U58,561.55,2022-04-30
TX5852,U27,533.98,2022-08-25
TX5853,U80,823.63,2022-09-27
TX5854,U15,981.75,2022-12-15
TX5855,U35,411.63,2022-10-18
TX5856,U76,763.63,2022-01-09
TX5857,U53,100.66,2022-08-27
TX5858,U44,777.05,2022-04-28
TX5859,U26,372.05,2022-12-18
TX5860,U47,40.35,2022-11-11
TX5861,U34,363.88,2022-11-08
TX5862,U87,611.03,2022-01-10
TX5863,U95,120.13,2022-01-25
TX5864,U50,924.11,2022-06-22
TX5865,U84,78.59,2022-08-13
TX5866,U12,930.08,2022-01-11
TX5867,U87,707.43,2022-04-11
TX5868,U4,330.38,2022-09-22
TX5869,U87,391.36,2022-11-23
TX5870,U48,741.07,2022-03-24
TX5871,U55,601.87,2022-10-03
TX5872,U1,671.97,2022-12-11
TX5873,U89,389.78,2022-09-18
TX5874,U66,488.33,2022-08-09
TX5875,U30,989.88,2022-11-07
TX5876,U3,214.71,2022-08-07
TX5877,U21,418.44,2022-03-30
TX5878,U89,292.53,2022-01-15
TX5879,U84,765.35,2022-09-03
TX5880,U49,764.25,2022-06-25
TX5881,U86,293.15,2022-01-04
TX5882,U85,82.31,2022-11-30
TX5883,U62,12.42,2022-01-21
TX5884,U97,428.02,2022-07-27
TX5885,U38,410.93,2022-05-17
TX5886,U15,988.4,2022-11-18
TX5887,U52,470.33,2022-12-29
TX5888,U79,257.16,2022-08-04
TX5889,U46,891.34,2022-04-27
TX5890,U25,491.58,2022-06-28
TX5891,U21,599.58,2022-09-03
TX5892,U88,96.57,2022-05-08
TX5893,U5,383.53,2022-12-24
TX5894,U70,944.28,2022-03-19
TX5895,U47,589.92,2022-08-17
TX5896,U87,345.16,2022-10-20
TX5897,U68,626.04,2022-09-19
TX5898,U91,910.5,2022-03-23
TX5899,U18,274.72,2022-12-08
TX5900,U21,505.61,2022-12-04
TX5901,U92,958.73,2022-11-03
TX5902,U99,173.22,2022-03-07
TX5903,U86,719.94,2022-04-06
TX5904,U23,614.87,2022-05-25
TX5905,U64,680.0,2022-03-06
TX5906,U67,351.87,2022-01-09
TX5907,U40,314.57,2022-12-23
TX5908,U10,684.53,2022-07-05
TX5909,U89,216.33,2022-06-07
TX5910,U52,420.24,2022-01-31
TX5911,U72,188.99,2022-05-31
TX5912,U75,9.3,2022-11-15
TX5913,U61,970.09,2022-08-30
TX5914,U64,432.27,2022-06-05
TX5915,U5,969.38,2022-02-28
TX5916,U53,141.18,2022-01-10
TX5917,U55,587.78,2022-12-11
TX5918,U37,201.77,2022-05-04
TX5919,U56,790.28,2022-12-22
TX5920,U59,783.92,2022-12-12
TX5921,U93,113.49,2022-10-09
TX5922,U69,912.15,2022-08-25
TX5923,U73,195.44,2022-11-29
TX5924,U59,613.36,2022-01-17
TX5925,U2,985.65,2022-11-20
TX5926,U65,882.51,2022-01-23
TX5927,U60,956.61,2022-01-09
TX5928,U51,343.26,2022-07-26
TX5929,U30,106.47,2022-02-14
TX5930,U11,189.16,2022-11-27
TX5931,U92,500.99,2022-01-27
TX5932,U76,793.44,2022-07-07
TX5933,U39,151.0,2022-05-20
TX5934,U90,660.07,2022-01-09
TX5935,U77,324.25,2022-08-22
TX5936,U72,341.86,2022-04-02
TX5937,U63,662.26,2022-03-18
TX5938,U64,467.53,2022-12-06
TX5939,U61,812.22,2022-09-01
TX5940,U54,156.76,2022-11-29
TX5941,U92,790.16,2022-06-04
TX5942,U94,65.17,2022-08-06
TX5943,U73,194.86,2022-10-12
TX5944,U95,656.49,2022-05-30
TX5945,U58,855.07,2022-11-25
TX5946,U85,253.43,2022-03-29
TX5947,U56,327.86,2022-04-16
TX5948,U34,537.58,2022-10-21
TX5949,U31,212.36,2022-04-05
TX5950,U52,811.35,2022-09-10
TX5951,U89,773.86,2022-02-08
TX5952,U76,146.15,2022-09-12
TX5953,U1,464.37,2022-02-23
TX5954,U55,775.05,2022-08-31
TX5955,U22,337.99,2022-04-20
TX5956,U40,633.47,2022-09-11
TX5957,U1,51.16,2022-04-22
TX5958,U65,609.08,2022-06-23
TX5959,U63,153.5,2022-07-08
TX5960,U54,830.75,2022-08-09
TX5961,U42,356.09,2022-09-06
TX5962,U21,282.27,2022-02-21
TX5963,U79,841.05,2022-06-11
TX5964,U81,51.09,2022-02-04
TX5965,U22,397.21,2022-02-06
TX5966,U38,370.63,2022-11-30
TX5967,U99,285.52,2022-11-13
TX5968,U80,911.84,2022-04-21
TX5969,U8,751.18,2022-06-26
TX5970,U62,64.86,2022-01-09
TX5971,U47,714.97,2022-10-02
TX5972,U17,527.77,2022-05-01
TX5973,U17,900.97,2022-04-15
TX5974,U90,313.63,2022-06-05
TX5975,U13,574.59,2022-12-02
TX5976,U17,501.25,2022-01-26
TX5977,U38,490.07,2022-10-23
TX5978,U81,456.65,2022-01-25
TX5979,U78,206.42,2022-12-21
TX5980,U45,755.95,2022-03-10
TX5981,U6,451.88,2022-11-23
TX5982,U35,958.56,2022-05-31
TX5983,U14,261.55,2022-12-11
TX5984,U72,683.06,2022-03-06
TX5985,U61,940.78,2022-05-30
TX5986,U15,663.79,2022-11-16
TX5987,U54,871.4,2022-09-02
TX5988,U27,827.65,2022-02-27
TX5989,U13,360.76,2022-06-05
TX5990,U31,600.52,2022-04-22
TX5991,U35,157.11,2022-05-03
TX5992,U60,535.99,2022-12-19
TX5993,U6,231.19,2022-12-28
TX5994,U69,743.99,2022-07-22
TX5995,U86,528.53,2022-01-04
TX5996,U58,411.82,2022-05-09
TX5997,U49,269.53,2022-01-26
TX5998,U23,998.7,2022-10-16
TX5999,U89,72.64,2022-01-27
TX6000,U34,44.52,2022-02-11
TX6001,U26,218.04,2022-03-12
TX6002,U47,971.1,2022-03-05
TX6003,U5,979.26,2022-01-25
TX6004,U90,655.27,2022-03-13
TX6005,U20,880.23,2022-12-27
TX6006,U6,214.75,2022-09-25
TX6007,U70,972.07,2022-11-10
TX6008,U59,143.64,2022-04-05
TX6009,U64,102.02,2022-12-23
TX6010,U18,113.1,2022-12-30
TX6011,U4,573.55,2022-11-11
TX6012,U17,781.19,2022-04-27
TX6013,U14,367.3,2022-06-13
TX6014,U78,977.92,2022-12-31
TX6015,U13,434.99,2022-10-05
TX6016,U7,151.3,2022-03-06
TX6017,U44,466.5,2022-11-02
TX6018,U15,679.36,2022-09-17
TX6019,U19,832.39,2022-08-16
TX6020,U63,459.31,2022-07-19
TX6021,U35,594.01,2022-08-08
TX6022,U81,268.08,2022-06-29
TX6023,U35,646.27,2022-12-24
TX6024,U19,985.99,2022-08-16
TX6025,U20,50.0,2022-09-09
TX6026,U100,886.64,2022-10-26
TX6027,U35,562.72,2022-12-27
TX6028,U32,252.85,2022-01-04
TX6029,U48,954.93,2022-05-21
TX6030,U44,483.87,2022-06-15
TX6031,U24,332.36,2022-09-11
TX6032,U61,182.32,2022-06-02
TX6033,U17,245.21,2022-03-08
TX6034,U71,833.02,2022-02-24
TX6035,U50,614.8,2022-04-06
TX6036,U65,913.33,2022-06-16
TX6037,U99,232.74,2022-11-17
TX6038,U32,122.02,2022-11-27
TX6039,U36,7.08,2022-12-08
TX6040,U13,508.35,2022-03-03
TX6041,U70,998.31,2022-06-23
TX6042,U58,695.27,2022-09-10
TX6043,U14,309.09,2022-04-22
TX6044,U37,876.98,2022-08-03
TX6045,U79,781.94,2022-08-27
TX6046,U68,16.4,2022-08-15
TX6047,U40,817.04,2022-08-18
TX6048,U59,301.23,2022-08-21
TX6049,U80,150.52,2022-06-12
TX6050,U92,227.1,2022-05-06
TX6051,U16,469.11,2022-09-10
TX6052,U62,425.44,2022-11-29
TX6053,U4,289.6,2022-07-18
TX6054,U45,173.05,2022-07-16
TX6055,U90,762.47,2022-05-02
TX6056,U28,990.12,2022-09-21
TX6057,U96,778.01,2022-02-23
TX6058,U66,296.64,2022-05-15
TX6059,U31,245.56,2022-12-05
TX6060,U3,218.45,2022-12-25
TX6061,U8,137.56,2022-05-31
TX6062,U24,551.78,2022-04-10
TX6063,U15,605.79,2022-08-22
TX6064,U43,705.8,2022-02-01
TX6065,U31,680.53,2022-03-03
TX6066,U73,293.04,2022-07-15
TX6067,U45,330.98,2022-01-30
TX6068,U66,681.83,2022-08-31
TX6069,U8,350.1,2022-04-16
TX6070,U71,213.41,2022-10-22
TX6071,U57,374.96,2022-05-13
TX6072,U80,272.81,2022-01-22
TX6073,U99,89.22,2022-06-05
TX6074,U30,830.31,2022-08-02
TX6075,U74,853.26,2022-08-14
TX6076,U18,220.53,2022-10-12
TX6077,U69,65.71,2022-06-20
TX6078,U93,739.09,2022-02-11
TX6079,U39,212.32,2022-03-01
TX6080,U60,394.04,2022-03-18
TX6081,U98,65.07,2022-07-21
TX6082,U43,227.04,2022-08-08
TX6083,U45,793.11,2022-07-06
TX6084,U23,804.59,2022-04-06
TX6085,U69,207.88,2022-12-08
TX6086,U94,336.58,2022-07-31
TX6087,U6,135.1,2022-12-06
TX6088,U56,75.1,2022-09-19
TX6089,U4,992.18,2022-11-25
TX6090,U93,655.94,2022-03-18
TX6091,U23,542.55,2022-01-31
TX6092,U6,765.73,2022-02-08
TX6093,U32,840.24,2022-11-02
TX6094,U18,806.91,2022-11-30
TX6095,U15,17.52,2022-08-02
TX6096,U40,187.62,2022-05-06
TX6097,U96,655.25,2022-06-14
TX6098,U73,376.38,2022-09-03
TX6099,U74,982.5,2022-04-19
TX6100,U84,665.74,2022-03-29
TX6101,U6,956.59,2022-07-19
TX6102,U63,202.25,2022-09-28
TX6103,U67,864.09,2022-02-20
TX6104,U11,322.03,2022-07-17
TX6105,U43,989.58,2022-01-23
TX6106,U17,158.53,2022-06-02
TX6107,U96,516.82,2022-08-11
TX6108,U4,793.05,2022-08-09
TX6109,U63,433.21,2022-05-31
TX6110,U68,468.62,2022-09-23
TX6111,U81,986.37,2022-03-14
TX6112,U41,425.88,2022-03-18
TX6113,U83,604.47,2022-02-01
TX6114,U5,55.49,2022-03-06
TX6115,U32,842.37,2022-12-23
TX6116,U86,648.52,2022-01-18
TX6117,U70,404.62,2022-06-13
TX6118,U35,17.15,2022-10-14
TX6119,U22,592.08,2022-02-23
TX6120,U65,13.65,2022-03-04
TX6121,U84,2.2,2022-09-14
TX6122,U22,616.48,2022-08-27
TX6123,U11,189.83,2022-01-09
TX6124,U77,192.7,2022-04-30
TX6125,U3,653.62,2022-12-14
TX6126,U9,54.64,2022-03-31
TX6127,U60,314.09,2022-11-08
TX6128,U76,150.28,2022-06-24
TX6129,U87,580.6,2022-01-03
TX6130,U14,662.1,2022-05-10
TX6131,U97,721.41,2022-02-23
TX6132,U18,255.98,2022-10-20
TX6133,U73,90.16,2022-07-03
TX6134,U23,79.6,2022-12-19
TX6135,U74,426.73,2022-08-12
TX6136,U83,945.9,2022-01-12
TX6137,U47,218.51,2022-07-14
TX6138,U69,257.48,2022-09-04
TX6139,U47,101.79,2022-06-03
TX6140,U87,605.96,2022-03-19
TX6141,U30,680.19,2022-05-20
TX6142,U25,643.29,2022-03-31
TX6143,U28,861.27,2022-05-24
TX6144,U98,486.94,2022-03-13
TX6145,U25,135.32,2022-06-26
TX6146,U74,290.12,2022-12-14
TX6147,U78,662.77,2022-09-20
TX6148,U58,613.51,2022-09-28
TX6149,U94,531.47,2022-04-15
TX6150,U41,683.28,2022-03-13
TX6151,U25,637.75,2022-03-15
TX6152,U78,881.44,2022-05-23
TX6153,U99,586.43,2022-03-03
TX6154,U48,778.82,2022-05-26
TX6155,U98,249.46,2022-02-15
TX6156,U10,678.5,2022-08-17
TX6157,U99,902.29,2022-04-15
TX6158,U75,386.35,2022-04-19
TX6159,U11,779.33,2022-11-13
TX6160,U85,725.06,2022-05-01
TX6161,U21,60.47,2022-02-12
TX6162,U86,581.93,2022-04-09
TX6163,U45,131.06,2022-07-13
TX6164,U7,967.35,2022-11-07
TX6165,U81,811.6,2022-08-02
TX6166,U64,110.61,2022-08-17
TX6167,U64,122.63,2022-07-04
TX6168,U2,594.88,2022-04-22
TX6169,U76,345.54,2022-12-13
TX6170,U42,35.87,2022-09-29
TX6171,U82,542.1,2022-11-09
TX6172,U54,388.46,2022-04-12
TX6173,U75,101.98,2022-07-29
TX6174,U16,802.12,2022-08-15
TX6175,U18,915.16,2022-10-08
TX6176,U99,756.84,2022-01-22
TX6177,U59,822.6,2022-09-05
TX6178,U90,217.27,2022-06-08
TX6179,U16,264.31,2022-08-17
TX6180,U6,209.32,2022-12-09
TX6181,U57,765.3,2022-07-06
TX6182,U47,947.97,2022-05-23
TX6183,U48,717.12,2022-12-04
TX6184,U42,881.59,2022-12-24
TX6185,U76,639.06,2022-01-24
TX6186,U60,388.27,2022-05-21
TX6187,U77,426.34,2022-08-28
TX6188,U4,76.25,2022-10-19
TX6189,U2,32.43,2022-11-01
TX6190,U90,695.78,2022-03-23
TX6191,U59,438.99,2022-02-17
TX6192,U27,552.66,2022-12-19
TX6193,U27,558.1,2022-12-24
TX6194,U79,278.1,2022-06-20
TX6195,U72,476.42,2022-09-19
TX6196,U7,471.29,2022-03-09
TX6197,U63,389.04,2022-01-14
TX6198,U46,820.85,2022-01-30
TX6199,U63,451.71,2022-04-20
TX6200,U12,604.04,2022-07-31
TX6201,U13,895.62,2022-09-21
TX6202,U43,866.37,2022-11-18
TX6203,U17,890.53,2022-07-21
TX6204,U63,270.73,2022-03-25
TX6205,U81,35.95,2022-02-22
TX6206,U36,261.81,2022-12-21
TX6207,U85,279.43,2022-09-13
TX6208,U8,909.45,2022-03-15
TX6209,U69,649.59,2022-08-08
TX6210,U90,82.62,2022-05-23
TX6211,U80,136.24,2022-04-10
TX6212,U36,156.52,2022-05-09
TX6213,U28,630.79,2022-08-07
TX6214,U93,735.68,2022-09-28
TX6215,U47,859.78,2022-01-22
TX6216,U76,940.7,2022-06-27
TX6217,U30,202.5,2022-02-17
TX6218,U23,310.46,2022-04-27
TX6219,U16,241.08,2022-11-25
TX6220,U14,359.4,2022-06-28
TX6221,U74,914.75,2022-09-30
TX6222,U71,575.54,2022-12-28
TX6223,U52,738.45,2022-12-05
TX6224,U37,490.63,2022-12-26
TX6225,U29,29.83,2022-12-13
TX6226,U67,65.13,2022-06-28
TX6227,U15,538.39,2022-02-18
TX6228,U100,719.07,2022-11-11
TX6229,U47,216.12,2022-09-12
TX6230,U46,722.19,2022-01-30
TX6231,U52,810.86,2022-03-26
TX6232,U19,412.49,2022-10-04
TX6233,U77,746.67,2022-02-03
TX6234,U21,404.63,2022-11-25
TX6235,U64,678.67,2022-04-08
TX6236,U37,764.23,2022-03-17
TX6237,U27,991.93,2022-06-24
TX6238,U55,346.05,2022-12-07
TX6239,U29,411.63,2022-09-06
TX6240,U20,166.45,2022-12-06
TX6241,U25,204.87,2022-05-14
TX6242,U70,693.7,2022-06-27
TX6243,U63,917.13,2022-12-31
TX6244,U36,395.21,2022-08-16
TX6245,U2,180.66,2022-03-04
TX6246,U22,285.81,2022-09-25
TX6247,U96,455.6,2022-09-15
TX6248,U16,291.36,2022-05-24
TX6249,U18,234.35,2022-10-30
TX6250,U69,736.25,2022-02-21
TX6251,U54,8.84,2022-10-30
TX6252,U100,539.69,2022-04-09
TX6253,U30,793.97,2022-11-02
TX6254,U45,266.96,2022-02-14
TX6255,U19,603.69,2022-02-11
TX6256,U87,669.23,2022-11-23
TX6257,U34,655.37,2022-02-26
TX6258,U13,446.4,2022-02-02
TX6259,U43,347.23,2022-04-24
TX6260,U62,836.09,2022-10-27
TX6261,U93,758.69,2022-04-24
TX6262,U100,321.93,2022-02-25
TX6263,U22,103.92,2022-02-13
TX6264,U52,72.74,2022-07-31
TX6265,U52,95.18,2022-12-18
TX6266,U36,583.29,2022-11-25
TX6267,U73,52.61,2022-02-03
TX6268,U19,337.59,2022-09-27
TX6269,U38,753.45,2022-07-15
TX6270,U70,295.05,2022-05-05
TX6271,U79,763.54,2022-03-20
TX6272,U57,745.72,2022-09-12
TX6273,U20,246.58,2022-05-25
TX6274,U9,729.09,2022-03-24
TX6275,U32,748.03,2022-08-18
TX6276,U4,398.06,2022-05-17
TX6277,U50,211.21,2022-01-27
TX6278,U82,521.75,2022-06-26
TX6279,U5,921.48,2022-07-26
TX6280,U20,639.98,2022-11-02
TX6281,U87,173.75,2022-11-07
TX6282,U75,683.07,2022-08-01
TX6283,U37,427.78,2022-12-20
TX6284,U22,591.94,2022-02-06
TX6285,U58,734.33,2022-10-20
TX6286,U68,515.43,2022-06-28
TX6287,U93,814.17,2022-06-09
TX6288,U44,722.43,2022-01-12
TX6289,U34,615.46,2022-06-18
TX6290,U77,151.64,2022-11-08
TX6291,U42,836.11,2022-03-21
TX6292,U9,935.97,2022-01-14
TX6293,U95,137.83,2022-02-23
TX6294,U7,488.75,2022-09-11
TX6295,U68,259.63,2022-03-06
TX6296,U19,754.77,2022-02-27
TX6297,U94,721.91,2022-04-06
TX6298,U31,141.74,2022-01-21
TX6299,U35,877.15,2022-09-17
TX6300,U57,181.79,2022-03-14
TX6301,U85,797.46,2022-09-05
TX6302,U61,457.52,2022-05-07
TX6303,U31,328.94,2022-02-15
TX6304,U83,159.08,2022-09-25
TX6305,U95,168.45,2022-05-08
TX6306,U53,662.23,2022-01-30
TX6307,U32,550.88,2022-04-04
TX6308,U66,122.96,2022-08-12
TX6309,U59,113.59,2022-11-12
TX6310,U10,73.24,2022-04-10
TX6311,U2,744.02,2022-03-12
TX6312,U66,712.17,2022-03-22
TX6313,U60,59.37,2022-10-27
TX6314,U88,560.71,2022-04-18
TX6315,U17,85.59,2022-04-12
TX6316,U96,903.84,2022-04-01
TX6317,U16,907.21,2022-12-31
TX6318,U16,698.53,2022-01-16
TX6319,U46,926.26,2022-04-20
TX6320,U39,811.64,2022-09-20
TX6321,U31,828.71,2022-06-09
TX6322,U88,570.14,2022-09-10
TX6323,U1,306.75,2022-03-30
TX6324,U11,218.58,2022-04-05
TX6325,U85,327.87,2022-09-29
TX6326,U4,628.87,2022-09-04
TX6327,U71,173.48,2022-12-27
TX6328,U26,259.38,2022-07-25
TX6329,U50,468.59,2022-12-11
TX6330,U12,233.82,2022-11-14
TX6331,U95,589.06,2022-10-13
TX6332,U81,923.25,2022-09-05
TX6333,U97,748.34,2022-03-08
TX6334,U75,666.76,2022-02-15
TX6335,U92,583.14,2022-02-12
TX6336,U96,488.46,2022-08-17
TX6337,U65,187.38,2022-10-28
TX6338,U47,894.82,2022-08-22
TX6339,U92,249.29,2022-07-18
TX6340,U53,92.22,2022-12-02
TX6341,U71,750.27,2022-02-01
TX6342,U2,176.44,2022-09-21
TX6343,U24,372.52,2022-04-23
TX6344,U4,29.26,2022-11-14
TX6345,U19,137.93,2022-10-03
TX6346,U26,174.03,2022-05-26
TX6347,U75,55.36,2022-12-23
TX6348,U40,657.0,2022-01-06
TX6349,U50,837.17,2022-12-06
TX6350,U43,373.94,2022-04-18
TX6351,U75,874.7,2022-09-17
TX6352,U67,214.13,2022-03-12
TX6353,U12,326.07,2022-12-06
TX6354,U67,151.59,2022-06-11
TX6355,U27,620.94,2022-04-10
TX6356,U54,420.45,2022-11-23
TX6357,U66,613.67,2022-02-02
TX6358,U49,761.91,2022-05-23
TX6359,U16,546.16,2022-09-01
TX6360,U2,628.0,2022-08-12
TX6361,U60,935.32,2022-08-02
TX6362,U54,299.77,2022-04-30
TX6363,U30,359.8,2022-06-17
TX6364,U84,717.99,2022-12-15
TX6365,U38,611.69,2022-08-05
TX6366,U28,179.35,2022-12-21
TX6367,U25,376.77,2022-11-18
TX6368,U96,468.37,2022-08-05
TX6369,U10,419.97,2022-02-23
TX6370,U60,179.1,2022-07-27
TX6371,U42,924.51,2022-03-21
TX6372,U40,762.56,2022-05-31
TX6373,U97,481.87,2022-02-24
TX6374,U77,680.38,2022-01-05
TX6375,U42,897.39,2022-02-04
TX6376,U47,137.04,2022-12-15
TX6377,U37,251.12,2022-04-29
TX6378,U80,543.16,2022-07-16
TX6379,U22,799.21,2022-02-23
TX6380,U57,37.22,2022-09-16
TX6381,U84,984.03,2022-09-19
TX6382,U27,455.45,2022-12-09
TX6383,U41,359.87,2022-11-08
TX6384,U80,293.43,2022-01-02
TX6385,U34,175.18,2022-03-23
TX6386,U32,791.78,2022-12-16
TX6387,U90,955.46,2022-01-05
TX6388,U89,414.23,2022-06-23
TX6389,U66,952.47,2022-05-19
TX6390,U12,823.97,2022-07-12
TX6391,U40,481.57,2022-05-18
TX6392,U73,674.35,2022-10-24
TX6393,U76,435.55,2022-04-26
TX6394,U90,559.16,2022-02-13
TX6395,U73,58.99,2022-12-12
TX6396,U10,696.57,2022-10-16
TX6397,U96,53.77,2022-08-07
TX6398,U98,817.27,2022-02-25
TX6399,U48,825.12,2022-08-30
TX6400,U20,237.84,2022-09-15
TX6401,U39,324.34,2022-01-01
TX6402,U60,481.83,2022-10-16
TX6403,U66,597.07,2022-04-13
TX6404,U65,288.07,2022-10-19
TX6405,U51,592.89,2022-05-29
TX6406,U36,298.49,2022-03-25
TX6407,U24,56.44,2022-01-26
TX6408,U27,3.53,2022-06-24
TX6409,U2,102.05,2022-08-11
TX6410,U31,792.46,2022-05-09
TX6411,U57,961.47,2022-05-22
TX6412,U78,427.54,2022-12-12
TX6413,U66,513.17,2022-10-29
TX6414,U29,147.7,2022-10-25
TX6415,U15,551.48,2022-05-15
TX6416,U12,145.51,2022-02-24
TX6417,U28,611.6,2022-02-25
TX6418,U84,933.33,2022-03-17
TX6419,U24,196.5,2022-11-15
TX6420,U21,764.8,2022-12-05
TX6421,U10,24.48,2022-12-21
TX6422,U78,376.12,2022-05-12
TX6423,U18,111.64,2022-02-11
TX6424,U88,353.12,2022-12-18
TX6425,U14,174.36,2022-04-20
TX6426,U34,373.93,2022-03-11
TX6427,U58,418.11,2022-10-11
TX6428,U76,301.29,2022-05-06
TX6429,U22,656.97,2022-12-14
TX6430,U70,918.93,2022-10-23
TX6431,U36,401.19,2022-06-28
TX6432,U45,193.15,2022-10-25
TX6433,U36,271.45,2022-07-16
TX6434,U22,854.15,2022-09-18
TX6435,U78,572.07,2022-04-11
TX6436,U80,455.56,2022-03-02
TX6437,U61,150.49,2022-07-02
TX6438,U100,450.28,2022-10-24
TX6439,U56,279.21,2022-01-09
TX6440,U89,943.22,2022-07-25
TX6441,U96,884.19,2022-11-14
TX6442,U33,84.82,2022-02-23
TX6443,U45,517.14,2022-06-29
TX6444,U36,225.83,2022-04-14
TX6445,U20,411.37,2022-05-06
TX6446,U18,876.97,2022-02-03
TX6447,U38,527.99,2022-06-14
TX6448,U67,334.88,2022-10-25
TX6449,U23,208.68,2022-09-27
TX6450,U96,800.52,2022-10-16
TX6451,U16,624.89,2022-04-28
TX6452,U59,468.6,2022-12-20
TX6453,U69,218.27,2022-04-02
TX6454,U68,334.91,2022-04-10
TX6455,U21,959.88,2022-03-28
TX6456,U78,520.57,2022-08-22
TX6457,U95,401.3,2022-05-04
TX6458,U78,521.9,2022-07-22
TX6459,U70,779.21,2022-02-01
TX6460,U12,340.77,2022-12-23
TX6461,U16,179.53,2022-02-08
TX6462,U81,585.35,2022-04-04
TX6463,U87,665.54,2022-01-10
TX6464,U14,713.01,2022-08-03
TX6465,U61,882.11,2022-04-10
TX6466,U71,371.8,2022-09-01
TX6467,U46,76.28,2022-02-27
TX6468,U32,958.39,2022-12-23
TX6469,U15,435.58,2022-11-16
TX6470,U44,623.63,2022-01-19
TX6471,U17,666.64,2022-12-23
TX6472,U41,546.97,2022-04-27
TX6473,U54,206.05,2022-05-16
TX6474,U44,755.39,2022-11-23
TX6475,U98,803.95,2022-10-23
TX6476,U5,553.42,2022-01-13
TX6477,U27,489.07,2022-04-11
TX6478,U87,114.82,2022-06-04
TX6479,U78,84.87,2022-03-23
TX6480,U79,340.23,2022-03-29
TX6481,U43,311.54,2022-04-15
TX6482,U97,953.7,2022-05-10
TX6483,U31,783.84,2022-09-29
TX6484,U99,660.26,2022-01-14
TX6485,U17,518.13,2022-05-08
TX6486,U92,168.2,2022-03-01
TX6487,U83,978.48,2022-08-15
TX6488,U54,375.67,2022-01-17
TX6489,U62,107.82,2022-02-14
TX6490,U87,494.31,2022-02-07
TX6491,U32,874.12,2022-05-04
TX6492,U40,887.4,2022-12-26
TX6493,U13,11.95,2022-03-05
TX6494,U84,886.41,2022-09-10
TX6495,U35,272.21,2022-09-19
TX6496,U5,39.93,2022-04-22
TX6497,U73,847.94,2022-04-12
TX6498,U29,864.0,2022-02-18
TX6499,U70,596.63,2022-10-04
TX6500,U25,574.86,2022-08-15
TX6501,U95,813.31,2022-01-23
TX6502,U22,786.52,2022-11-28
TX6503,U66,890.22,2022-07-04
TX6504,U45,553.19,2022-03-05
TX6505,U69,967.68,2022-06-06
TX6506,U91,996.15,2022-10-10
TX6507,U89,117.43,2022-05-29
TX6508,U72,849.69,2022-11-23
TX6509,U1,500.32,2022-12-29
TX6510,U84,388.18,2022-06-18
TX6511,U44,613.46,2022-05-13
TX6512,U87,56.91,2022-11-10
TX6513,U96,506.95,2022-05-12
TX6514,U75,871.02,2022-07-16
TX6515,U39,214.25,2022-05-15
TX6516,U54,426.96,2022-02-04
TX6517,U88,939.54,2022-08-08
TX6518,U75,429.14,2022-07-04
TX6519,U29,359.01,2022-01-05
TX6520,U54,441.1,2022-03-12
TX6521,U90,519.93,2022-12-08
TX6522,U16,632.36,2022-08-29
TX6523,U99,800.89,2022-12-17
TX6524,U20,452.65,2022-10-24
TX6525,U46,817.66,2022-11-27
TX6526,U67,534.19,2022-07-12
TX6527,U65,339.14,2022-06-17
TX6528,U58,658.29,2022-12-05
TX6529,U53,718.0,2022-08-24
TX6530,U1,558.49,2022-10-21
TX6531,U81,57.56,2022-10-25
TX6532,U66,170.71,2022-09-05
TX6533,U29,286.01,2022-06-14
TX6534,U84,283.34,2022-11-08
TX6535,U70,673.75,2022-03-12
